respondent_id,churned,age,gender,loyalty_level,how_long_a_customer,how_far_away,feel_valued_as_customer,get_often_inspiration,good_product_overview,pick_up_flexibility,fair_prices,looking_forward_to_the_next_12_months,see_improvements_recently,informed_about_new_products,find_productst_i_want,i_enjoy_buying
22913,0,5,2,1,6,1,1,1,1,1,1,1,1,1,1,1
22914,0,3,2,1,5,,1,1,4,1,1,2,1,,1,1
22915,1,1,,1,2,3,5,5,5,5,2,3,2,5,5,3
22916,0,3,2,1,1,1,4,2,2,2,1,2,1,,2,2
22917,1,2,2,,1,2,1,4,2,4,1,2,1,,1,1
22918,1,3,2,3,4,2,4,2,2,5,5,3,2,,3,2
22919,0,1,1,1,1,2,5,5,3,5,1,2,2,,1,2
2292,0,2,2,3,3,1,1,1,1,1,1,1,1,,1,1
22920,0,6,2,1,2,1,2,2,2,2,1,2,1,2,1,1
22921,0,4,2,1,6,1,1,2,1,1,1,1,1,2,1,1
22922,0,3,2,1,5,5,5,5,1,5,5,3,1,5,5,5
22923,0,1,2,,1,5,1,2,5,1,2,1,1,,1,2
22924,0,3,2,1,5,2,2,4,4,2,2,3,2,,2,3
22925,0,3,2,1,2,2,1,2,2,1,1,1,1,1,1,1
22926,0,5,1,,3,1,2,3,2,1,4,2,2,,1,3
22927,0,2,1,,1,2,1,1,1,1,1,2,1,,1,1
22928,1,4,1,3,1,2,5,5,4,5,2,2,2,5,5,5
22929,1,6,2,1,8,1,1,1,1,1,1,1,1,,1,1
2293,1,3,1,1,3,5,2,2,3,3,3,3,2,,3,2
22930,0,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2
22931,0,3,1,,1,1,2,3,2,3,2,1,1,,2,3
22932,1,2,2,,2,1,3,2,3,1,2,2,1,,2,2
22933,1,2,1,,2,2,4,5,2,2,2,1,2,,4,3
22934,0,2,2,1,5,2,3,2,2,1,2,2,1,2,2,3
22935,0,2,2,1,1,2,2,2,3,2,2,1,2,,2,2
22936,1,3,1,1,4,2,2,1,2,2,4,3,2,4,4,2
22937,0,6,,1,8,2,2,1,1,1,1,2,1,3,1,1
22938,1,5,2,1,4,1,3,3,3,2,2,2,1,3,2,2
22939,1,5,2,1,4,2,2,2,2,3,3,2,1,3,2,3
2294,1,3,,1,3,4,2,4,4,2,4,3,2,,4,4
22940,1,4,1,1,4,2,5,1,5,1,5,3,1,4,5,4
22941,0,2,2,,1,3,2,2,1,1,1,1,1,,1,1
22942,0,6,2,1,5,3,2,2,2,1,2,4,1,2,2,2
22943,0,2,2,1,2,1,1,1,1,1,1,1,1,,1,1
22944,0,4,2,1,5,2,1,1,1,1,1,1,1,,1,1
22945,1,6,1,,3,2,5,3,3,5,4,4,1,,1,5
22946,0,2,2,1,2,1,5,4,3,2,1,3,1,3,3,2
22947,0,5,2,1,4,1,3,2,1,2,2,3,1,3,2,2
22948,1,2,,,1,,1,1,1,1,4,4,1,,1,1
22949,0,1,2,,2,3,2,1,1,1,1,2,1,,1,1
2295,1,3,1,,2,1,5,5,2,5,5,3,1,,5,5
22950,1,3,1,,2,2,4,4,4,1,1,1,1,,3,1
22951,1,3,1,1,5,1,5,5,2,2,4,3,2,3,4,5
22952,0,3,1,2,2,1,2,2,2,1,2,2,1,,1,4
22953,0,1,2,1,1,2,1,2,2,1,1,4,1,1,1,1
22954,1,4,1,1,4,1,5,2,5,5,3,3,2,5,3,3
22955,1,1,2,1,2,1,1,3,1,1,1,4,3,,3,1
22956,1,2,1,1,3,2,4,4,4,3,2,3,3,4,5,4
22957,0,3,1,1,3,2,1,1,1,1,1,1,1,,1,1
22958,0,2,2,1,2,3,1,2,2,1,1,1,1,,2,1
22959,1,1,1,3,1,,5,2,2,5,2,3,2,3,5,4
2296,1,5,1,1,5,1,2,1,1,1,5,3,1,,2,4
22960,0,3,2,,2,3,1,1,1,1,1,1,1,,1,1
22961,1,5,2,,1,3,4,3,2,2,2,2,1,,2,2
22962,0,6,1,1,1,1,1,2,2,1,1,1,1,,1,1
22963,1,5,2,1,7,1,5,5,4,2,4,3,2,5,5,4
22964,1,4,2,1,5,1,2,4,4,5,2,3,2,,1,2
22965,0,1,2,,1,1,2,2,1,1,1,1,1,,1,1
22966,0,2,2,,2,3,1,2,1,1,1,1,1,,1,1
22967,0,2,1,1,4,2,2,2,2,2,3,2,3,,1,2
22968,1,3,1,1,2,2,2,5,1,1,1,1,1,1,2,2
22969,1,5,2,1,4,2,5,2,2,2,1,3,1,3,2,2
2297,1,5,2,1,6,2,5,5,5,3,5,3,2,4,5,5
22970,1,3,2,1,5,2,4,4,4,1,2,3,2,,4,3
22971,1,3,2,1,2,5,1,1,2,2,1,1,1,2,2,1
22972,0,5,2,1,2,2,1,1,1,1,1,1,1,,1,1
22973,0,4,2,1,1,3,1,3,3,1,2,1,1,1,1,1
22974,1,2,2,1,1,3,4,4,3,2,1,2,1,4,2,1
22975,1,2,1,1,2,1,4,5,1,2,4,3,1,,2,2
22976,0,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2
22977,0,5,1,1,1,2,1,1,1,1,1,1,1,2,2,1
22978,0,2,2,,1,2,3,2,2,4,1,1,1,,2,1
22979,0,1,1,,1,1,1,2,4,1,2,1,2,,2,1
2298,1,6,4,1,8,1,3,3,5,2,3,3,1,4,3,4
22980,0,2,1,,2,2,4,1,2,2,4,1,1,,1,2
22981,0,3,2,1,5,1,2,1,2,1,2,1,1,1,1,2
22982,1,5,1,1,6,1,5,5,5,5,1,3,2,,5,4
22983,0,1,2,,1,4,1,1,2,1,1,4,1,,1,1
22984,0,2,2,,1,1,1,2,1,1,1,1,2,,1,1
22985,0,4,2,1,6,3,2,2,4,2,1,2,2,3,2,1
22986,0,4,1,,1,2,1,1,1,1,2,1,1,,1,1
22987,1,5,1,,4,3,3,3,3,3,3,1,2,,2,2
22988,1,2,1,1,3,2,4,5,3,3,1,1,2,5,4,2
22989,0,1,1,1,2,1,4,5,4,4,1,4,1,4,1,2
2299,0,6,2,1,4,2,1,1,4,2,3,1,1,2,2,2
22990,1,1,2,1,1,2,1,2,2,3,1,1,1,1,1,1
22991,1,2,2,1,2,1,2,2,2,2,5,3,2,,2,5
22992,0,5,1,1,1,2,1,1,1,1,1,2,1,,1,1
22993,0,1,2,1,1,2,2,2,2,2,1,1,2,,2,2
22994,0,4,2,1,2,2,2,4,2,2,5,2,2,,2,4
22995,1,5,2,1,5,2,1,1,3,1,2,2,1,1,1,2
22996,1,2,,,3,1,3,4,3,3,5,4,3,,2,2
22997,1,2,1,1,2,3,4,4,2,4,2,3,2,1,5,4
22998,1,2,2,1,2,3,4,2,4,2,2,2,3,,3,4
22999,0,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1
23,1,3,2,3,5,1,2,2,2,1,3,1,1,,2,2
230,0,3,1,,1,1,2,1,2,1,1,1,1,,1,1
2300,0,3,1,,1,2,3,2,3,1,4,2,1,,2,3
23000,0,2,1,,1,1,1,1,2,1,1,1,2,,5,1
23001,0,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1
23002,1,2,1,1,3,2,5,5,1,1,4,4,1,,1,5
23003,0,3,2,1,1,2,3,4,5,2,2,2,2,3,3,2
23004,0,2,2,,1,4,1,1,1,2,1,1,1,,1,1
23005,0,6,2,1,5,3,1,1,4,1,1,1,1,1,1,1
23006,0,5,2,,2,2,1,2,1,1,1,1,1,,1,1
23007,1,2,1,,2,2,2,4,4,2,2,2,2,,4,1
23008,0,3,1,,1,4,1,1,2,1,1,1,1,,1,1
23009,0,6,2,1,2,4,2,3,2,1,1,1,1,,2,1
2301,1,4,2,,8,2,5,2,4,1,5,2,1,,5,4
23010,1,6,,1,2,4,4,3,3,2,2,4,2,3,3,3
23011,1,4,2,,5,2,2,1,2,1,1,2,1,,2,1
23012,0,5,2,1,7,2,1,1,2,1,1,1,1,,2,1
23013,0,6,1,1,6,2,1,1,4,5,1,3,1,1,2,4
23014,0,2,1,1,1,4,1,1,1,1,1,1,1,,1,2
23015,0,4,1,,2,3,4,3,2,2,3,4,2,,3,3
23016,0,5,2,1,5,2,2,1,2,1,1,3,1,1,1,1
23017,0,2,2,1,2,3,5,4,2,4,2,2,1,4,1,1
23018,0,2,1,1,1,4,3,2,3,2,2,2,2,,2,2
23019,0,1,1,,2,2,2,4,1,1,1,1,1,,2,1
2302,0,1,1,1,1,2,1,5,2,1,1,3,1,2,2,2
23020,1,2,2,1,1,1,2,2,2,4,1,2,2,2,2,1
23021,0,4,2,1,2,4,1,1,1,1,1,1,1,,1,1
23022,1,3,1,1,3,4,3,1,1,1,1,1,1,,2,2
23023,1,5,2,1,7,2,4,5,5,4,2,3,4,4,5,3
23024,0,5,2,1,4,1,3,1,1,1,1,2,1,,1,1
23025,0,4,1,,5,2,2,2,2,1,2,4,2,,3,2
23026,1,2,2,1,2,2,2,5,4,3,1,4,2,,5,4
23027,1,1,1,1,1,1,1,2,4,2,1,1,1,2,1,5
23028,1,2,1,1,3,1,5,4,2,5,2,3,2,2,4,4
23029,0,2,2,1,3,4,1,1,1,1,1,1,1,2,1,1
2303,0,4,1,,1,1,1,1,2,1,1,1,1,,1,1
23030,1,3,1,2,4,2,2,2,2,2,5,2,2,,2,2
23031,0,2,2,,2,6,2,4,4,4,4,1,2,,4,4
23032,0,6,2,,5,2,1,1,4,2,2,4,1,,1,2
23033,0,5,2,1,6,,2,2,2,1,2,1,1,,2,2
23034,1,5,,1,3,,2,2,3,1,1,1,3,,1,1
23035,0,3,1,1,3,1,1,1,1,1,1,1,1,,1,1
23036,0,3,1,,1,1,1,1,1,1,2,1,1,,1,1
23037,0,3,2,,4,4,1,1,1,1,1,1,1,,1,1
23038,0,2,,1,2,3,1,2,2,2,4,3,1,,1,1
23039,1,2,2,,1,2,3,3,4,1,5,1,2,,4,1
2304,1,4,1,,4,4,1,3,3,3,1,2,1,,3,1
23040,1,2,1,,3,1,1,1,2,2,4,4,2,,4,2
23041,0,2,1,1,1,2,2,1,2,1,2,1,1,3,2,2
23042,0,3,,1,4,3,3,2,2,2,2,1,2,5,2,2
23043,1,1,1,1,1,2,3,3,3,2,2,4,2,3,3,3
23044,1,2,1,1,2,2,2,2,1,2,1,4,1,1,2,2
23045,0,1,2,1,1,5,1,2,1,1,1,1,2,,1,1
23046,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
23047,0,0,2,1,5,3,4,4,2,1,1,2,2,,4,4
23048,1,2,1,1,2,2,5,3,2,4,2,3,3,,5,4
23049,0,3,2,,1,1,5,1,3,2,2,1,1,,2,2
2305,1,6,4,1,2,,5,5,5,5,5,3,3,5,5,5
23050,0,3,1,1,1,4,2,2,3,2,2,1,2,2,2,2
23051,1,2,1,1,1,1,4,2,1,4,1,2,2,2,2,2
23052,1,2,2,1,2,2,3,2,4,3,2,2,2,2,2,1
23053,0,5,2,1,3,2,3,2,3,1,2,2,2,,2,2
23054,1,3,2,1,4,2,2,2,4,1,1,2,2,2,2,2
23055,1,2,2,1,2,1,5,5,5,5,5,3,3,4,5,5
23056,0,3,1,1,1,1,2,1,3,1,1,2,1,1,2,2
23057,0,1,2,1,2,2,2,2,2,3,1,1,1,1,2,1
23058,0,5,2,1,2,2,1,1,1,1,1,2,1,2,1,1
23059,0,5,2,1,7,1,1,1,1,1,1,1,1,,1,1
2306,1,3,1,1,2,2,2,5,2,2,2,3,2,,5,2
23060,0,3,2,1,3,2,2,2,3,3,2,1,1,2,3,2
23061,0,1,2,,1,4,1,2,2,1,1,1,1,,1,1
23062,0,6,2,1,2,2,1,2,1,1,1,2,1,,1,2
23063,1,2,2,,1,2,4,2,2,1,1,2,1,,3,1
23064,0,2,,1,4,1,2,3,3,2,2,4,1,4,1,2
23065,0,2,2,1,1,1,1,2,2,1,1,4,1,3,1,1
23066,0,1,2,,2,2,2,1,2,1,2,4,1,,3,1
23067,0,6,2,1,7,2,2,3,1,2,2,2,3,2,3,2
23068,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
23069,1,5,,,6,,2,1,4,1,5,2,1,,1,1
2307,0,3,2,1,6,2,5,5,5,5,1,1,1,3,3,1
23070,0,2,2,,2,4,2,3,4,4,4,2,1,,2,2
23071,0,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
23072,0,2,1,1,2,3,1,2,3,2,1,4,1,2,2,1
23073,0,5,2,3,4,2,3,3,2,3,4,4,1,,2,1
23074,0,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1
23075,1,2,1,,2,2,2,1,2,1,1,2,1,,2,2
23076,0,5,2,1,4,1,3,3,3,2,2,2,2,3,3,2
23077,0,3,1,1,3,2,1,2,1,1,1,1,1,,1,1
23078,1,4,2,1,1,4,1,1,1,1,1,2,1,,1,1
23079,0,6,2,1,8,2,2,1,1,1,1,1,1,1,1,1
2308,0,2,1,1,2,3,2,3,3,1,2,3,1,,2,3
23080,0,4,2,1,4,1,5,2,5,5,5,3,1,5,5,5
23081,0,2,1,1,3,3,4,2,1,2,5,3,1,,1,1
23082,0,2,1,,1,2,1,1,1,1,1,1,1,,1,1
23083,0,2,1,1,1,3,1,3,1,2,1,4,1,1,2,1
23084,0,2,2,1,1,5,2,1,2,1,2,1,1,1,1,1
23085,0,5,2,1,3,2,1,1,2,1,1,3,1,1,1,2
23086,0,5,1,1,1,1,1,2,3,2,2,2,1,,3,2
23087,0,1,2,1,2,1,2,4,2,4,1,3,2,3,2,3
23088,1,5,,1,4,1,5,5,2,5,5,3,1,4,5,4
23089,1,2,2,1,2,5,5,5,3,1,1,3,1,,5,3
2309,0,4,2,1,3,3,1,2,1,1,1,1,1,1,1,1
23090,1,4,2,1,5,,3,2,3,2,2,1,1,2,2,2
23091,0,4,2,2,3,4,1,1,1,1,1,1,1,,1,1
23092,0,5,2,1,8,2,1,1,4,4,4,2,1,2,1,3
23093,0,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1
23094,0,3,2,1,4,,5,2,4,2,1,2,1,2,1,1
23095,0,4,2,1,3,4,1,2,2,1,1,1,1,,1,1
23096,0,4,,1,4,3,4,2,2,1,2,2,1,,2,2
23097,0,2,2,,1,3,2,3,3,1,2,4,1,,3,3
23098,0,6,2,1,6,3,1,2,1,1,2,2,1,,1,2
23099,0,5,2,,5,2,1,2,2,1,1,2,1,,1,2
231,1,3,1,1,4,2,1,1,1,1,1,3,1,1,1,1
2310,1,4,1,1,4,3,1,1,1,2,1,1,1,,1,1
23100,1,2,2,3,3,3,1,2,1,1,4,1,1,,1,1
23101,0,5,1,1,2,2,1,1,1,1,1,1,1,1,1,1
23102,1,3,1,,4,3,2,1,2,1,5,1,1,,2,2
23103,0,2,2,1,4,3,1,1,2,2,3,2,1,,2,3
23104,0,1,1,,2,2,2,2,2,1,4,4,1,,2,2
23105,0,6,2,1,7,2,4,1,4,1,4,2,1,4,2,1
23106,0,3,2,1,3,1,2,1,1,1,1,1,2,,1,2
23107,0,2,1,1,1,2,2,3,3,3,3,4,3,,2,1
23108,0,6,2,1,4,1,2,2,2,2,2,3,2,,2,2
23109,0,1,1,1,1,3,1,2,2,2,1,1,1,,1,1
2311,0,4,2,1,2,1,1,1,1,2,1,1,1,1,1,1
23110,0,5,,1,7,,2,2,2,3,1,4,1,,2,3
23111,0,5,2,1,4,2,2,2,1,1,3,2,1,,5,1
23112,0,2,2,,1,2,1,2,1,1,1,1,1,,1,1
23113,0,4,2,1,3,2,1,1,1,5,1,3,1,,1,1
23114,0,4,1,1,3,2,2,1,2,1,2,1,1,,2,1
23115,0,1,2,,2,2,2,3,3,1,1,2,1,,2,1
23116,0,1,2,1,1,4,1,1,3,1,1,1,1,,1,1
23117,0,4,2,1,1,2,3,4,5,1,1,1,1,2,2,2
23118,1,2,,1,2,5,3,1,3,2,1,2,1,4,3,3
23119,1,3,1,1,5,2,4,1,5,1,3,3,1,,4,2
2312,0,3,2,1,5,2,2,2,2,2,2,2,2,2,2,2
23120,0,2,1,1,2,2,2,1,2,1,1,2,1,,4,1
23121,0,1,2,1,1,2,3,1,2,2,1,1,1,3,1,1
23122,0,2,2,1,1,1,1,1,1,4,1,1,2,,2,1
23123,1,2,1,1,2,2,3,4,3,2,1,3,1,,4,4
23124,1,3,1,2,4,3,1,1,1,1,4,1,1,,1,1
23125,0,2,1,1,3,2,2,2,3,2,2,1,2,,2,2
23126,0,1,1,,2,1,3,3,1,1,4,1,1,,3,2
23127,1,3,2,,5,1,2,1,2,1,4,2,1,,1,1
23128,1,6,5,1,2,2,5,3,4,1,4,2,5,1,3,3
23129,1,4,1,1,6,1,5,5,5,2,5,3,2,,5,5
2313,1,5,2,1,8,2,5,5,5,1,2,3,1,,5,5
23130,0,5,2,1,8,2,1,2,2,2,2,2,2,,2,2
23131,1,5,2,1,5,2,2,1,4,2,1,3,2,2,2,2
23132,0,2,1,1,1,2,1,1,1,1,1,1,1,,1,1
23133,1,3,2,1,4,2,3,1,2,1,2,2,2,,4,4
23134,0,2,2,1,1,3,1,4,5,2,1,4,1,,2,1
23135,0,5,1,1,7,2,1,1,4,1,1,2,1,,1,1
23136,1,2,1,,2,5,3,3,5,1,5,3,4,,5,3
23137,0,2,2,1,3,2,2,2,1,1,1,1,2,,1,1
23138,1,3,1,1,2,1,2,3,2,1,1,4,1,,1,2
23139,0,4,2,1,2,1,2,2,1,2,2,1,1,,2,2
2314,0,3,1,1,4,2,2,2,2,2,2,1,2,,2,1
23140,0,2,1,1,2,1,1,1,1,1,1,1,1,,1,1
23141,0,6,2,1,8,3,1,1,2,1,1,3,1,,1,1
23142,1,5,1,,6,5,4,1,1,5,5,4,2,,5,3
23143,0,1,1,1,1,1,1,2,3,1,1,2,1,1,1,1
23144,1,2,1,,2,2,4,5,4,5,2,4,2,,4,3
23145,0,4,2,,1,1,1,1,1,1,1,1,1,,1,1
23146,0,1,2,1,1,1,2,2,3,1,2,1,1,2,2,1
23147,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
23148,0,1,2,1,1,1,2,2,1,1,1,4,1,,1,1
23149,1,2,1,1,1,2,3,2,4,1,2,2,1,,3,3
2315,0,5,2,,6,2,2,2,2,4,2,2,1,,1,2
23150,0,2,1,,1,2,1,1,1,1,1,1,1,,2,1
23151,0,3,1,1,3,2,1,1,4,1,1,2,1,,1,1
23152,0,5,1,1,1,5,1,1,1,1,5,1,1,,1,1
23153,0,3,1,1,1,3,1,1,1,1,1,1,1,,1,1
23154,0,3,1,2,1,4,1,1,1,1,2,1,1,,1,1
23155,0,2,2,,1,2,1,2,3,1,1,1,2,,1,1
23156,0,2,2,,2,4,1,1,1,1,4,2,1,,1,4
23157,0,4,1,1,5,4,1,2,1,1,2,1,1,,2,1
23158,1,4,1,1,6,1,4,2,4,1,1,3,2,,4,2
23159,0,3,2,1,8,2,1,1,1,1,2,1,1,,1,1
2316,1,3,1,1,3,2,5,3,1,5,3,3,1,3,3,3
23160,0,3,1,1,5,1,1,1,1,1,1,1,1,,1,1
23161,0,2,1,1,2,1,2,2,2,1,2,1,2,,2,2
23162,0,3,2,1,1,2,1,1,1,2,1,1,1,,2,1
23163,0,6,,1,2,2,2,2,1,1,2,2,1,1,1,1
23164,0,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1
23165,1,3,1,1,5,1,4,4,4,2,4,3,2,2,4,4
23166,1,2,2,1,2,2,5,5,5,5,1,1,2,5,5,3
23167,0,5,2,1,3,3,1,2,2,1,2,2,1,,2,1
23168,0,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1
23169,0,2,1,1,1,2,1,2,2,1,1,1,1,,1,1
2317,0,5,2,1,8,1,1,1,5,1,1,3,1,,1,1
23170,1,5,2,1,2,2,4,1,4,4,5,3,1,,2,2
23171,0,2,2,1,2,2,1,2,2,1,1,1,1,,1,1
23172,0,1,2,1,2,2,2,2,2,1,1,2,1,4,2,1
23173,1,4,2,,3,5,1,1,1,1,2,1,1,,1,1
23174,0,1,2,,2,2,1,2,2,2,2,1,2,,2,1
23175,1,2,2,1,1,1,4,3,4,2,1,4,1,,2,2
23176,1,6,2,1,3,2,3,3,4,2,2,4,2,2,3,3
23177,0,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1
23178,0,3,2,1,6,2,1,2,2,2,1,4,2,2,2,1
23179,0,1,2,,1,2,2,4,3,1,5,1,2,,2,2
2318,0,5,2,1,8,1,2,2,2,2,1,2,1,2,2,1
23180,0,5,2,,2,1,1,1,1,1,3,1,1,,1,1
23181,1,5,,1,4,2,5,3,5,5,4,3,4,4,2,5
23182,1,1,1,1,2,3,5,2,2,1,5,3,1,1,1,2
23183,0,2,2,,3,1,4,3,2,4,5,1,1,,2,2
23184,0,4,2,1,6,1,1,1,1,2,1,1,1,,1,1
23185,0,3,1,1,5,3,1,1,1,1,1,4,1,,1,1
23186,0,2,2,1,1,2,2,2,1,2,1,2,1,,1,1
23187,0,2,1,1,2,3,1,1,2,1,1,4,2,,1,1
23188,1,3,2,1,4,3,4,3,3,2,3,2,2,2,3,3
23189,0,4,2,,1,1,1,1,2,1,5,1,1,,1,2
2319,1,4,2,1,4,3,2,3,5,1,3,2,1,2,4,3
23190,1,2,2,1,3,2,2,2,2,1,1,1,1,,1,2
23191,0,5,2,1,6,1,1,1,2,1,1,1,1,1,1,1
23192,0,4,1,1,7,1,2,2,2,1,2,3,1,,4,4
23193,1,1,1,1,1,1,4,5,4,2,1,4,1,,4,2
23194,0,1,1,,2,2,1,1,1,1,1,4,1,,1,1
23195,1,3,1,,5,3,5,1,1,4,4,1,1,,4,2
23196,0,2,1,1,1,1,2,3,2,1,1,4,2,,1,1
23197,0,5,2,1,5,3,1,1,2,1,1,1,1,,2,1
23198,0,5,2,1,5,2,4,2,2,1,1,2,2,,4,1
23199,1,5,2,1,8,2,2,2,5,2,2,3,2,,3,3
232,1,3,2,1,3,3,1,1,1,1,1,1,1,,1,1
2320,1,5,1,1,4,,4,2,4,2,4,3,2,4,4,4
23200,1,5,1,1,8,2,2,2,2,4,2,2,2,,2,3
23201,0,2,2,1,1,6,1,1,1,1,1,2,1,1,1,1
23202,0,6,2,1,5,2,1,1,2,1,1,1,1,,1,1
23203,0,3,1,,4,2,1,1,1,2,2,1,1,,1,1
23204,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1
23205,1,1,1,,2,3,1,3,2,2,1,2,1,,2,2
23206,1,4,1,1,6,3,3,3,5,3,2,4,3,3,4,4
23207,0,2,1,1,1,4,2,2,1,1,2,2,1,1,3,2
23208,0,2,1,,3,1,1,2,2,1,1,1,1,,1,1
23209,0,3,1,2,3,6,1,1,1,1,1,1,1,,1,1
2321,1,5,2,1,2,1,1,5,2,2,2,1,1,,1,1
23210,0,4,2,3,1,2,2,1,2,1,2,2,1,,1,1
23211,0,5,2,,3,1,1,1,1,1,2,1,1,,1,1
23212,0,6,2,1,8,2,1,1,1,1,1,1,1,,1,1
23213,0,3,2,1,4,3,2,2,2,2,1,1,2,,1,1
23214,0,2,1,1,1,2,1,2,2,2,1,1,1,,1,2
23215,0,3,2,,4,2,1,2,2,2,2,1,2,,2,2
23216,0,5,1,1,4,2,2,2,2,2,2,1,2,2,2,2
23217,1,4,1,,6,3,1,1,1,2,5,1,1,,1,1
23218,0,2,2,1,3,2,2,2,1,1,1,3,1,,1,1
23219,0,2,2,1,2,3,1,1,1,1,1,1,1,,1,1
2322,0,5,2,1,5,2,1,1,2,1,1,1,1,,2,1
23220,0,3,1,2,2,2,1,1,1,3,3,1,1,,1,1
23221,1,4,,1,5,1,4,1,2,2,4,2,2,,4,4
23222,0,4,2,1,1,1,2,1,2,1,2,1,1,,2,2
23223,0,5,1,1,4,3,2,1,1,1,1,1,2,,1,3
23224,0,4,1,1,5,5,1,1,1,1,2,4,1,4,1,1
23225,1,6,1,,4,1,1,1,1,2,1,1,1,,1,1
23226,0,6,2,1,3,4,1,1,2,1,1,1,2,2,1,1
23227,0,2,2,1,1,3,1,1,1,1,2,1,1,,1,1
23228,0,4,1,1,4,2,1,1,2,2,2,2,1,,1,1
23229,0,4,1,1,4,1,1,1,1,1,1,2,1,,1,1
2323,0,2,2,1,1,,2,2,2,2,2,1,1,2,1,1
23230,1,4,2,1,3,2,2,2,1,1,2,2,1,,2,2
23231,1,6,1,1,2,2,1,4,2,1,1,1,1,,1,1
23232,1,2,2,,2,2,4,4,2,4,5,1,2,,3,3
23233,0,1,2,,1,2,2,2,2,4,1,2,2,,2,2
23234,0,2,1,,3,2,2,2,2,1,4,2,3,,3,2
23235,0,5,2,1,5,1,2,1,4,2,2,2,2,,2,2
23236,1,4,,,5,3,2,3,2,2,3,2,4,,2,3
23237,1,2,2,1,3,1,1,1,1,2,1,2,1,1,2,2
23238,0,5,2,1,4,1,1,2,1,1,1,1,1,,1,1
23239,1,3,1,1,2,2,5,4,5,2,5,3,1,3,4,3
2324,0,1,2,,1,1,2,1,1,1,1,4,1,,1,1
23240,0,3,1,1,1,4,2,3,3,1,3,4,1,1,2,1
23241,1,1,1,1,2,1,2,1,2,4,1,2,1,1,1,4
23242,0,4,2,2,5,3,1,1,1,1,5,4,1,,1,1
23243,0,2,1,3,1,4,1,1,2,1,1,1,1,,1,1
23244,0,4,3,,5,4,2,2,4,2,4,1,2,,2,2
23245,1,1,1,,1,2,1,4,2,1,1,1,1,,1,1
23246,1,0,2,1,0,0,3,5,5,5,2,3,2,,3,4
23247,0,4,2,1,3,1,2,1,2,1,1,1,1,,1,1
23248,1,2,2,1,1,2,2,2,2,1,2,4,2,,1,2
23249,0,1,2,1,1,2,3,3,4,5,1,1,2,3,4,2
2325,0,5,2,1,6,2,1,1,1,1,1,1,1,1,1,1
23250,0,4,1,1,2,1,1,1,1,1,1,1,1,,1,1
23251,0,2,2,,1,1,1,3,3,1,1,1,1,,1,1
23252,0,1,1,,1,2,1,3,1,1,1,1,2,,1,1
23253,0,2,1,1,1,3,1,1,1,1,1,1,1,,1,1
23254,0,1,2,1,1,1,3,1,3,1,1,4,1,3,1,1
23255,0,2,1,1,1,2,1,2,1,1,2,1,1,,1,1
23256,0,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1
23257,1,2,1,,1,2,1,2,2,1,1,4,1,,2,1
23258,0,4,2,1,1,2,1,2,2,1,1,1,1,2,1,1
23259,0,4,2,1,6,1,2,1,2,1,1,2,1,1,1,1
2326,1,2,2,1,2,2,4,1,4,1,2,3,2,1,4,2
23260,0,4,2,1,4,4,1,1,1,1,1,4,1,2,1,1
23261,0,3,1,,5,4,2,1,1,1,3,1,2,,2,1
23262,1,2,,1,4,,5,3,4,4,5,3,2,4,5,3
23263,1,2,,1,2,2,5,5,1,1,1,3,1,2,5,5
23264,1,2,2,1,2,2,1,1,1,1,1,1,1,,1,1
23265,1,2,1,1,3,1,4,1,1,1,4,3,1,,4,4
23266,0,6,2,1,1,2,1,1,2,2,1,1,2,2,1,1
23267,0,5,1,1,8,1,2,4,2,2,2,3,1,2,2,2
23268,1,1,1,,2,1,4,3,2,2,4,4,2,,3,4
23269,1,1,1,1,1,1,1,1,2,1,1,4,2,1,1,1
2327,0,5,2,,6,2,1,1,1,1,5,1,1,,1,1
23270,1,2,2,1,2,1,2,2,2,3,2,3,1,,1,2
23271,1,2,,1,4,5,2,2,5,1,2,3,2,,2,2
23272,0,1,1,,2,2,1,3,2,1,1,1,1,,1,1
23273,0,5,2,1,1,1,1,1,1,1,1,1,1,,2,1
23274,0,2,2,1,2,2,2,1,2,1,1,1,1,,2,1
23275,0,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1
23276,0,1,2,1,1,1,1,1,4,3,1,1,1,2,1,1
23277,1,5,3,1,8,1,5,4,4,2,1,2,2,2,3,4
23278,0,2,1,1,3,1,4,4,2,2,3,2,2,,2,3
23279,1,0,0,1,0,2,5,5,5,5,5,3,1,,5,5
